algorithm,sample_hours,mean_mae_usd,sample_instant_mae_usd,hold_increment_usd,adjustment_count_gt_1usd,adjustment_total_variation_usd
multiscale_window,1.0,30.211989824392802,29.986219310803452,0.22577051358933983,98.80004409171075,2035.4130847197912
multiscale_window,3.0,31.73953410729957,30.019095871987982,1.7204382353115881,36.28086419753086,927.5262167223599
multiscale_window,6.0,33.06957735578457,28.950786229274204,4.118791126510362,18.994488536155202,610.0534418208449
particle_filter_mixture,1.0,25.910218303236043,25.376394370685087,0.5338239325509552,101.90564373897706,791.9541639452066
particle_filter_mixture,3.0,28.460386311246626,26.3440928408409,2.1162934704057244,40.461199294532626,595.4040314753018
particle_filter_mixture,6.0,31.17642696637205,26.74911220820891,4.427314758163141,21.589726631393297,502.8077308800125
static_1750,1.0,39.65856157265915,39.67378700773174,-0.015225435072586918,57.05886243386244,347.6198888228758
static_1750,3.0,40.16060777141504,39.95387627632416,0.20673149509088387,27.327160493827158,359.8714816341803
static_1750,6.0,40.77209673827379,39.62043220636932,1.151664531904468,15.212742504409169,356.55901639986007
